time,flux
0.15555556,0.99678489
0.15694444,0.99392366
0.15833333,0.99770401
0.15972222,0.99600166
0.16111111,0.99518650
0.16250000,0.99339896
0.16388889,0.99576084
0.16527778,0.99626825
0.16666667,0.99621096
0.16805556,0.99612691
0.16944444,0.99544733
0.17083333,0.99596835
0.17222222,0.99458807
0.17361111,0.99649537
0.17500000,0.99535367
0.17638889,0.99473917
0.17916667,0.99758227
0.18055556,0.99475318
0.18194444,0.99841307
0.18333333,0.99922127
0.18472222,0.99721040
0.18611111,1.00022581
0.18750000,0.99796601
0.18888889,0.99824294
0.19027778,0.99770463
0.19166667,0.99972382
0.19305556,0.99782197
0.19444444,0.99853928
0.19583333,0.99980060
0.19722222,0.99920558
0.19861111,1.00094504
0.20000000,0.99995875
0.20138889,0.99881878
0.20277778,0.99825685
0.20416667,0.99728110
0.20555556,0.99735838
0.20694444,0.99758413
0.20833333,0.99724468
0.20972222,0.99855903
0.21111111,0.99793196
0.21250000,0.99841006
0.21388889,1.00115330
0.21527778,0.99764865
0.21666667,0.99841452
0.21805556,1.00178429
0.21944444,0.99960515
0.22083333,1.00213120
0.22222222,0.99824726
0.22361111,1.00095586
0.22500000,1.00174449
0.22638889,0.99920711
0.22777778,1.00324302
0.22916667,1.00033208
0.23055556,1.00176714
0.23194444,0.99937358
0.23333333,1.00268147
0.23472222,1.00098616
0.23611111,1.00416346
0.23888889,1.00306793
0.24027778,1.00303254
0.24166667,0.99980403
0.24305556,1.00085244
0.24444444,1.00036295
0.24583333,1.00134520
0.24722222,1.00137195
0.24861111,0.99940867
0.25000000,0.99976623
0.25138889,1.00001980
0.25277778,0.99859001
0.25416667,1.00110543
0.25555556,1.00065063
0.25694444,1.00148188
0.25833333,1.00098013
0.25972222,0.99807134
0.26111111,1.00034556
0.26250000,1.00379555
0.26388889,1.00203327
0.26527778,0.99793532
0.26666667,1.00126898
0.26805556,0.99879716
0.26944444,0.99673010
0.27083333,1.00223853
0.27222222,1.00057845
0.27361111,1.00130444
0.27500000,0.99835334
0.27638889,0.99921004
0.27777778,0.99795804
0.27916667,1.00252581
0.28055556,0.99753979
0.28194444,1.00225499
0.28333333,0.99791699
0.28611111,0.99833944
0.28750000,1.00002610
0.29027778,0.99917890
0.29166667,0.99985837
0.29305556,0.99777429
0.29444444,0.99846544
0.29583333,0.99808595
0.29722222,1.00049954
0.29861111,1.00045480
0.30000000,1.00012903
0.30138889,1.00135281
0.30277778,1.00041943
0.30416667,1.00033676
0.30555556,1.00031002
0.30694444,0.99964092
0.30833333,1.00001840
0.30972222,1.00157808
0.31111111,1.00342851
0.31250000,1.00303513
0.31388889,1.00370395
0.31527778,1.00081141
0.31666667,1.00350701
0.31805556,1.00136649
0.31944444,1.00255682
0.32083333,1.00303198
0.32222222,1.00078101
0.32361111,1.00338144
0.32500000,1.00370295
0.32638889,1.00449335
0.32777778,1.00158073
0.33055556,1.00238762
0.33194444,1.00248175
0.33333333,1.00163890
0.33472222,1.00126277
0.33611111,1.00068335
0.33750000,1.00116625
0.34027778,1.00413600
0.34166667,1.00135648
0.34305556,1.00178529
0.34444444,1.00185890
0.34583333,1.00119721
0.34722222,1.00052146
0.34861111,1.00210342
0.35000000,1.00081673
0.35138889,1.00053395
0.35277778,1.00029875
0.35416667,0.99904500
0.35555556,1.00281963
0.35694444,1.00073516
0.35833333,1.00365657
0.35972222,1.00162866
0.36111111,1.00408516
0.36250000,1.00195692
0.36388889,1.00148930
0.36527778,1.00414963
0.36666667,1.00206400
0.36805556,1.00486548
0.36944444,1.00349131
0.37083333,1.00485501
0.37222222,1.00200438
0.37361111,1.00482212
0.37500000,1.00267544
0.37638889,1.00054156
0.37777778,1.00552656
0.37916667,1.00470949
0.38055556,1.00494895
0.38194444,1.00264171
0.38333333,1.00318824
0.38472222,1.00495344
0.38611111,1.00279928
0.38750000,1.00256526
0.38888889,1.00307186
0.39027778,1.00404098
0.39166667,0.99917261
0.39305556,1.00428142
0.39444444,1.00543204
0.39583333,1.00382130
0.39722222,1.00295119
0.39861111,1.00355092
0.40000000,1.00522570
0.40138889,1.00299319
0.40277778,1.00220527
0.40416667,1.00089373
0.40555556,1.00030615
0.40694444,1.00248350
0.40833333,1.00256470
0.40972222,0.99918778
0.41111111,1.00062864
0.41250000,1.00243835
0.41388889,1.00044881
0.41527778,0.99680315
0.41666667,1.00352631
0.41805556,0.99911090
0.41944444,0.99945380
0.42083333,1.00170162
0.42222222,0.99919907
0.42361111,0.99815295
0.42500000,1.00076215
0.42638889,1.00147341
0.42777778,0.99891789
0.42916667,0.99981169
0.43055556,0.99793536
0.43194444,0.99818012
0.43472222,0.99912962
0.43611111,1.00065678
0.43750000,0.99977600
0.43888889,1.00074069
0.44027778,1.00176871
0.44166667,1.00029626
0.44305556,0.99699969
0.44444444,0.99901557
0.44583333,1.00031679
0.44722222,0.99995501
0.44861111,0.99844508
0.45000000,1.00110198
0.45138889,0.99827047
0.45277778,1.00080311
0.45416667,1.00049393
0.45555556,1.00140289
0.45694444,1.00370741
0.45833333,0.99889465
0.45972222,0.99932834
0.46250000,0.99886287
0.46388889,1.00185666
0.46527778,1.00131978
0.46666667,1.00006594
0.46805556,0.99855099
0.46944444,0.99611213
0.47083333,0.99812408
0.47222222,0.99639084
0.47361111,0.99847824
0.47500000,0.99815058
0.47638889,0.99824483
0.47777778,0.99914614
0.47916667,0.99950938
0.48055556,1.00125189
0.48194444,0.99909177
0.48333333,1.00115841
0.48472222,0.99841630
0.48611111,1.00024920
0.48750000,0.99865417
0.48888889,0.99787897
0.49027778,0.99726023
0.49166667,0.99783179
0.49305556,0.99867295
0.49583333,0.99626557
0.49722222,0.99915134
0.49861111,0.99589928
0.50000000,0.99986900
0.50138889,1.00044667
0.50277778,1.00108674
0.50416667,0.99830626
0.50555556,0.99869663
0.50694444,1.00190968
0.50833333,0.99858325
0.50972222,0.99817819
0.51111111,0.99969003
0.51250000,0.99949074
0.51388889,0.99973925
0.51666667,1.00053321
0.51805556,1.00076172
0.51944444,1.00096566
0.52083333,1.00163908
0.52222222,1.00163414
0.52500000,1.00073917
0.52638889,0.99874731
0.52777778,1.00263367
0.52916667,1.00280554
0.53055556,1.00311235
0.53194444,1.00313389
0.53333333,1.00082512
0.53472222,0.99962674
0.53611111,1.00358515
0.53750000,1.00189094
0.53888889,1.00175601
0.54027778,1.00090188
0.54166667,1.00133999
0.54305556,1.00214095
0.54444444,1.00097403
0.54583333,0.99853678
0.54722222,1.00264800
0.54861111,1.00223646
0.55000000,0.99900649
0.55138889,0.99838009
0.55277778,1.00136724
0.55416667,1.00113056
0.55555556,0.99555709
0.55694444,1.00016400
0.55833333,0.99901571
0.55972222,0.99996153
0.56111111,0.99961082
0.56250000,0.99746840
0.56388889,0.99955861
0.56666667,0.99728543
0.56805556,0.99957700
0.56944444,0.99957608
0.57083333,0.99709741
0.57222222,0.99677599
0.57361111,0.99787301
0.57500000,1.00035028
0.57638889,0.99728009
0.57777778,0.99712172
0.57916667,0.99789348
0.58055556,0.99835868
0.58194444,0.99778095
0.58333333,0.99705985
0.58472222,0.99658882
0.58611111,0.99727980
0.58750000,0.99243463
0.58888889,0.99971841
0.59027778,0.99735065
0.59166667,0.99792302
0.59305556,1.00061932
0.59444444,0.99672748
0.59583333,1.00146115
0.59722222,0.99951627
0.59861111,0.99825578
0.60000000,0.99890510
0.60138889,0.99654639
0.60277778,0.99546166
0.60416667,0.99622797
0.60555556,1.00033583
0.60694444,0.99652889
0.60833333,0.99628083
0.60972222,0.99902281
0.61111111,1.00011521
0.61250000,0.99870339
0.61388889,0.99887029
0.61527778,0.99954277
0.61666667,0.99906245
0.61805556,0.99806147
0.61944444,0.99782166
0.62083333,0.99920392
0.62222222,0.99857828
0.62361111,0.99745882
0.62500000,1.00141909
0.62638889,0.99932149
0.62777778,0.99980283
0.62916667,0.99814090
0.63055556,1.00020669
0.63194444,0.99661555
0.63472222,1.00284932
0.63611111,0.99690984
0.63750000,0.99795340
0.63888889,1.00052816
0.64027778,0.99948940
0.64166667,1.00037861
0.64305556,1.00019890
0.64444444,0.99880981
0.64583333,0.99981409
0.64722222,0.99881873
0.64861111,0.99993739
0.65000000,0.99873708
0.65138889,0.99796414
0.65416667,0.99900107
0.65555556,0.99447512
0.65694444,0.99253616
0.65833333,0.99350729
0.65972222,0.99602531
0.66111111,0.99717906
0.66250000,0.99232678
0.66388889,0.99563655
0.66527778,0.99488363
0.66666667,0.99612339
0.66805556,0.99347473
0.66944444,1.00032859
0.67083333,0.99651400
0.67222222,0.99401914
0.67361111,0.99589760
0.67500000,0.99841054
0.67638889,0.99412623
0.67777778,0.99474175
0.67916667,0.99750020
0.68055556,0.99754014
0.68194444,0.99865443
0.68333333,1.00092413
0.68472222,1.00032687
0.68611111,0.99714912
0.68750000,0.99774612
0.68888889,0.99825460
0.69027778,1.00063832
0.69166667,0.99992634
0.69305556,1.00077673
0.69444444,0.99913116
0.69583333,0.99776424
0.69722222,0.99841536
0.69861111,0.99693187
0.70000000,0.99953652
0.70138889,0.99836544
0.70277778,1.00175972
0.70416667,1.00011906
0.70555556,1.00193704
0.70694444,0.99952943
0.70833333,0.99890931
0.70972222,0.99800159
0.71111111,0.99803588
0.71250000,0.99808289
0.71388889,0.99927525
0.71666667,0.99621240
0.71805556,0.99806228
0.71944444,0.99526061
0.72083333,0.99918814
0.72222222,0.99818794
0.72361111,0.99932331
0.72500000,0.99699064
0.72638889,0.99824835
0.72777778,1.00005433
0.72916667,0.99911130
0.73055556,1.00072399
0.73194444,0.99794051
0.73333333,0.99814497
0.73472222,1.00073456
0.73611111,0.99788820
0.73750000,0.99790835
0.73888889,0.99938420
0.74027778,0.99840410
0.74166667,0.99836792
0.74305556,0.99801642
0.74444444,1.00166206
0.74583333,0.99922238
0.74722222,0.99812004
0.74861111,0.99853948
0.75000000,1.00032732
0.75138889,1.00120371
0.75277778,0.99776664
0.75416667,0.99677649
0.75555556,1.00087478
0.75694444,0.99820622
0.75833333,0.99783335
0.75972222,0.99865289
0.76111111,0.99673058
0.76250000,0.99896954
0.76388889,0.99911030
0.76527778,0.99966446
0.76666667,0.99703836
0.76805556,0.99695073
0.76944444,0.99873885
0.77083333,0.99704895
0.77222222,0.99801206
0.77500000,0.99766599
0.77638889,0.99622816
0.77777778,0.99644503
0.77916667,0.99980639
0.78055556,0.99444244
0.78333333,0.99856699
0.78472222,0.99717985
0.78611111,1.00028840
0.78750000,1.00133788
0.78888889,0.99907976
0.79027778,1.00401946
0.79166667,1.00256434
0.79305556,1.00052926
0.79444444,1.00273498
0.79583333,0.99978627
0.79722222,1.00001256
0.79861111,1.00193192
0.80000000,1.00101988
0.80138889,0.99956905
0.80277778,1.00010423
0.80416667,1.00155216
0.80555556,1.00161163
0.80694444,1.00036725
0.80833333,0.99762668
0.80972222,1.00108797
0.81111111,1.00231212
0.81250000,0.99922384
0.81388889,1.00199215
0.81527778,1.00055700
0.81666667,0.99794341
0.81805556,0.99855812
0.81944444,0.99962065
0.82083333,1.00031519
0.82222222,0.99739426
0.82361111,0.99962751
0.82500000,1.00002167
0.82638889,1.00321100
0.82777778,1.00012982
0.82916667,0.99913477
0.83055556,0.99912347
0.83194444,0.99984756
0.83333333,0.99872984
0.83472222,0.99833211
0.83611111,0.99833691
0.83750000,1.00096552
0.83888889,0.99771355
0.84027778,0.99838923
0.84166667,0.99866615
0.84305556,0.99885279
0.84444444,0.99889443
0.84583333,1.00136767
0.84722222,1.00162716
0.84861111,0.99983134
0.85000000,0.99896231
0.85138889,0.99769375
0.85277778,0.99624409
0.85416667,0.99945473
0.85555556,0.99962682
0.85694444,0.99872851
0.85833333,0.99807099
0.85972222,0.99814033
0.86111111,1.00149930
0.86250000,1.00104863
0.86388889,1.00259164
0.86527778,0.99972995
0.86666667,1.00113054
0.86805556,1.00145831
0.86944444,1.00086427
0.87083333,1.00301968
0.87222222,1.00349781
0.87361111,0.99971102
0.87500000,1.00033963
0.87638889,1.00434173
0.87777778,1.00202843
0.87916667,1.00099149
0.88055556,1.00139688
0.88194444,1.00191607
0.88333333,1.00166123
0.88472222,1.00095046
0.88611111,1.00015101
0.88750000,1.00202368
0.89027778,1.00001028
0.89166667,0.99993309
0.89305556,1.00233067
0.89444444,1.00026062
0.89583333,0.99899753
0.89722222,0.99951203
0.89861111,0.99938820
0.90000000,0.99771451
0.90138889,0.99980939
0.90277778,0.99823974
0.90416667,1.00160488
0.90555556,0.99949439
0.90694444,0.99741150
0.90833333,0.99811934
0.90972222,1.00042197
0.91111111,0.99710142
0.91250000,1.00267958
0.91388889,0.99599847
0.91527778,0.99912511
0.91666667,0.99690695
0.91805556,0.99615582
0.91944444,0.99818400
0.92083333,0.99711507
0.92222222,0.99995565
0.92361111,0.99492729
0.92500000,0.99830984
0.92638889,0.99683936
0.92777778,0.99865650
0.92916667,0.99888857
0.93055556,0.99555294
0.93194444,0.99755702
0.93333333,0.99845651
0.93472222,0.99665575
0.93611111,0.99573754
0.93750000,0.99431865
0.93888889,0.99766287
0.94027778,1.00023339
0.94166667,0.99897373
0.94305556,0.99971720
0.94444444,0.99951955
0.94583333,0.99788493
0.94722222,0.99832892
0.94861111,0.99916421
0.95000000,0.99629180
0.95138889,0.99889316
0.95277778,1.00013314
0.95416667,0.99840903
0.95555556,0.99927730
0.95694444,0.99702137
0.95833333,0.99785706
0.95972222,0.99759756
0.96111111,0.99895483
0.96250000,0.99818115
0.96388889,0.99599155
0.96527778,0.99780009
0.96666667,1.00212315
0.96805556,1.00079066
0.96944444,0.99726492
0.97083333,1.00221094
0.97222222,0.99893833
0.97361111,1.00216497
0.97500000,1.00279599
0.97638889,1.00057642
0.97777778,0.99898037
0.97916667,0.99844982
0.98055556,1.00097287
0.98194444,0.99848196
0.98333333,0.99923146
0.98472222,1.00067910
0.98611111,0.99923203
0.98750000,1.00315641
0.98888889,0.99958564
0.99027778,0.99700940
0.99166667,1.00103018
0.99305556,1.00219039
0.99444444,1.00315342
0.99583333,1.00132845
0.99722222,1.00106544
0.99861111,1.00117741
1.00000000,1.00358303
1.00138889,1.00153489
1.00277778,1.00005324
1.00416667,1.00395133
1.00555556,1.00104062
1.00694444,0.99843009
1.00833333,0.99963278
1.00972222,1.00214885
1.01111111,0.99953008
1.01250000,1.00252024
1.01388889,1.00034014
1.01527778,1.00347003
1.01666667,1.00317244
1.01805556,1.00050029
1.01944444,1.00389066
1.02083333,1.00370105
1.02222222,0.99889000
1.02361111,0.99956574
1.02500000,1.00173014
1.02638889,1.00131139
1.02777778,1.00390413
1.02916667,1.00110081
1.03055556,1.00296142
1.03194444,0.99970563
1.03333333,0.99993170
1.03472222,0.99912579
1.03611111,0.99893221
1.03750000,1.00045021
1.03888889,1.00036367
1.04027778,0.99699387
1.04166667,1.00090751
1.04305556,1.00343343
1.04444444,1.00155203
1.04583333,1.00135507
1.04722222,0.99984887
1.04861111,1.00207456
1.05000000,1.00457740
1.05138889,1.00467368
1.05277778,1.00240806
1.05416667,1.00057089
1.05555556,1.00371234
1.05694444,1.00305233
1.05833333,0.99895138
1.05972222,0.99870521
1.06111111,0.99890939
1.06250000,0.99946453
1.06388889,1.00194577
1.06527778,1.00231345
1.06666667,1.00152049
1.06805556,0.99979813
1.06944444,1.00390299
1.07083333,1.00004779
1.07222222,1.00009895
1.07361111,0.99923582
1.07500000,1.00314074
1.07638889,1.00113689
1.07777778,0.99813162
1.07916667,0.99789473
1.08055556,0.99735223
1.08194444,1.00070842
1.08333333,0.99852967
1.08472222,0.99936488
1.08611111,1.00213567
1.08750000,1.00260558
1.08888889,1.00307912
1.09027778,0.99853495
1.09166667,0.99942997
1.09305556,0.99959297
1.09444444,1.00345556
1.09583333,1.00074217
1.09722222,1.00372228
1.09861111,1.00236141
1.10000000,1.00144089
1.10138889,1.00270860
1.10416667,1.00030027
1.10555556,0.99985571
1.10694444,1.00322853
1.10833333,1.00287057
1.10972222,1.00617904
1.11111111,1.00209443
1.11250000,1.00443849
1.11388889,1.00431816
1.11527778,1.00414885
1.11666667,1.00448793
1.11805556,1.00186497
1.11944444,1.00405828
1.12083333,1.00346342
1.12222222,1.00421701
1.12361111,1.00083445
1.12500000,0.99935111
1.12638889,1.00055275
1.12777778,0.99890764
1.12916667,0.99959096
1.13055556,0.99977442
1.13194444,0.99799837
1.13333333,1.00017041
1.13472222,0.99791867
1.13611111,0.99984005
1.13750000,0.99899852
1.13888889,0.99919226
1.14166667,0.99988924
1.14305556,0.99854654
1.14444444,0.99796422
1.14583333,0.99783868
1.14722222,0.99995784
1.14861111,1.00086848
1.15000000,0.99823708
1.15138889,0.99880001
1.15277778,0.99612246
1.15416667,0.99918067
1.15555556,0.99726423
1.15694444,0.99788391
1.15833333,1.00042577
1.15972222,0.99627249
1.16111111,0.99765593
1.16250000,0.99818015
1.16388889,0.99746155
1.16527778,1.00105301
1.16805556,1.00013606
1.16944444,1.00255934
1.17083333,0.99876248
1.17222222,0.99711747
1.17361111,1.00124093
1.17500000,1.00013681
1.17638889,0.99970330
1.17777778,1.00258839
1.17916667,1.00178349
1.18055556,1.00270014
1.18194444,0.99965023
1.18333333,0.99944145
1.18472222,1.00070747
1.18611111,1.00267382
1.18750000,1.00122035
1.18888889,1.00197567
1.19027778,0.99722606
1.19166667,0.99861683
1.19305556,0.99786034
1.19444444,1.00068991
1.19583333,0.99995903
1.19722222,1.00331166
1.19861111,1.00097305
1.20000000,1.00187348
1.20138889,0.99913599
1.20277778,0.99872639
1.20416667,1.00253717
1.20555556,1.00254451
1.20694444,1.00013846
1.20833333,0.99632273
1.20972222,0.99914688
1.21111111,1.00093519
1.21250000,1.00068627
1.21527778,0.99824377
1.21666667,1.00495154
1.21805556,1.00172926
1.22083333,1.00089638
1.22222222,1.00336032
1.22361111,1.00520345
1.22638889,1.00392793
1.22777778,1.00100463
1.22916667,1.00106393
1.23055556,1.00049272
1.23194444,1.00341489
1.23333333,1.00277182
1.23472222,1.00385793
1.23611111,1.00107052
1.23750000,1.00361683
1.23888889,1.00316228
1.24027778,1.00050783
1.24166667,1.00232076
1.24305556,1.00384610
1.24444444,0.99965128
1.24583333,1.00057295
1.24861111,1.00113318
1.25000000,1.00058674
1.25277778,1.00227793
1.25416667,1.00241516
1.25555556,1.00163702
1.25694444,1.00182398
1.25833333,1.00079884
1.25972222,1.00262490
1.26111111,0.99995382
1.26250000,1.00574105
1.26388889,1.00432540
1.26527778,1.00356655
1.26666667,1.00231404
1.26805556,1.00229484
1.26944444,0.99878926
1.27083333,0.99905340
1.27222222,0.99929235
1.27361111,1.00094643
1.27500000,1.00047266
1.27638889,1.00136913
1.27777778,0.99861722
1.27916667,1.00058506
1.28055556,0.99739185
1.28194444,0.99802434
1.28333333,1.00060779
1.28611111,1.00029996
1.28750000,0.99772927
1.28888889,1.00105268
1.29027778,0.99950448
1.29166667,0.99677674
1.29305556,0.99822867
1.29444444,0.99857712
1.29583333,0.99795802
1.29722222,1.00158572
1.29861111,0.99990352
1.30138889,1.00144347
1.30277778,1.00154515
1.30416667,1.00150059
1.30555556,1.00340619
1.30694444,1.00148311
1.30833333,1.00338209
1.30972222,1.00161948
1.31111111,1.00083535
1.31388889,1.00059053
1.31527778,0.99539062
1.31666667,0.99874725
1.31805556,0.99911090
1.31944444,0.99961484
1.32083333,0.99821468
1.32222222,0.99763734
1.32361111,0.99553051
1.32500000,0.99515274
1.32638889,0.99560208
1.32777778,0.99996050
1.32916667,0.99627815
1.33055556,0.99720940
1.33194444,0.99843101
1.33333333,0.99693180
1.33472222,0.99775867
1.33611111,0.99949467
1.33750000,0.99794337
1.33888889,1.00108064
1.34027778,0.99650600
1.34166667,0.99834591
1.34305556,0.99819011
1.34444444,0.99850144
1.34583333,0.99711240
1.34722222,0.99819881
1.34861111,1.00017590
1.35000000,0.99857101
1.35138889,0.99741217
1.35277778,1.00153919
1.35416667,0.99909503
1.35555556,1.00048714
1.35694444,1.00075329
1.35833333,0.99949080
1.35972222,0.99798397
1.36111111,1.00028626
1.36250000,0.99960637
1.36388889,1.00135855
1.36527778,1.00088379
1.36666667,1.00317149
1.36805556,1.00029611
1.36944444,1.00260043
1.37083333,1.00222718
1.37222222,1.00109333
1.37361111,1.00256606
1.37500000,1.00236445
1.37638889,1.00293971
1.37777778,1.00285844
1.37916667,1.00075901
1.38055556,1.00028311
1.38194444,1.00058448
1.38333333,1.00203048
1.38472222,1.00328467
1.38611111,1.00203802
1.38750000,1.00246294
1.38888889,1.00277119
1.39027778,1.00053178
1.39166667,1.00437534
1.39305556,1.00090709
1.39444444,1.00022366
1.39583333,1.00130559
1.39722222,1.00273932
1.39861111,1.00039299
1.40000000,1.00145476
1.40138889,1.00039710
1.40277778,1.00138083
1.40416667,1.00187437
1.40555556,1.00074266
1.40694444,1.00235218
1.40833333,0.99945736
1.40972222,1.00217214
1.41111111,1.00009150
1.41250000,0.99988931
1.41388889,1.00154058
1.41527778,1.00116630
1.41666667,1.00081391
1.41805556,1.00003538
1.41944444,0.99996232
1.42083333,1.00069163
1.42222222,0.99144962
1.42361111,0.98959717
1.42500000,0.98928515
1.42638889,0.99051420
1.42777778,0.99029299
1.42916667,0.99054933
1.43055556,0.98538190
1.43194444,0.98850431
1.43333333,0.99052016
1.43472222,0.98854140
1.43611111,0.98904732
1.43750000,0.98651775
1.43888889,0.98633543
1.44027778,0.98945489
1.44166667,0.98893942
1.44305556,0.98933461
1.44444444,0.99093696
1.44583333,0.98919347
1.44722222,0.98814647
1.44861111,0.98758357
1.45000000,0.98702167
1.45138889,0.98944928
1.45277778,0.98784625
1.45555556,0.99045899
1.45833333,0.98368215
1.45972222,0.98971493
1.46111111,0.98903956
1.46250000,0.98839213
1.46388889,0.98694518
1.46527778,0.98595140
1.46666667,0.98927315
1.46805556,0.98800600
1.46944444,0.98793664
1.47083333,0.98735123
1.47222222,0.98912709
1.47361111,0.98709244
1.47500000,0.98771593
1.47638889,0.98779376
1.47777778,0.98785592
1.47916667,0.99092663
1.48055556,0.98632736
1.48194444,0.98437836
1.48333333,0.98538999
1.48472222,0.98817635
1.48611111,0.98636119
1.48750000,0.98437033
1.48888889,0.98646961
1.49166667,0.98654564
1.49305556,0.98793411
1.49444444,0.98818567
1.49583333,0.99039834
1.49722222,0.98496091
1.49861111,0.98323568
1.50000000,0.98585071
1.50138889,0.98584998
1.50277778,0.98310145
1.50416667,0.98278942
1.50555556,0.98469196
1.50694444,0.98685433
1.50833333,0.98411209
1.50972222,0.98613658
1.51111111,0.98285737
1.51250000,0.98511689
1.51388889,0.98497945
1.51527778,0.98705004
1.51666667,0.98415882
1.51805556,0.98620617
1.51944444,0.98363108
1.52083333,0.98445754
1.52222222,0.98863371
1.52361111,0.98864259
1.52500000,0.98859199
1.52638889,0.98689410
1.52777778,0.98553511
1.52916667,0.98631262
1.53055556,0.98657086
1.53194444,0.98663892
1.53333333,0.98465894
1.53472222,0.98477113
1.53611111,0.98432663
1.53750000,0.98680357
1.53888889,0.98771885
1.54027778,0.99130430
1.54166667,0.98694680
1.54305556,0.98454649
1.54444444,0.98416904
1.54583333,0.98511614
1.54722222,0.98790556
1.54861111,0.98707783
1.55000000,0.98486612
1.55138889,0.98697695
1.55277778,0.98506155
1.55416667,0.98762818
1.55555556,0.98654229
1.55694444,0.98670765
1.55833333,0.98454059
1.55972222,0.98871011
1.56111111,0.99040804
1.56250000,0.98859428
1.56388889,0.98898946
1.56527778,0.98910848
1.56666667,0.98969906
1.56805556,0.98929240
1.56944444,0.98903712
1.57083333,0.99306719
1.57222222,0.98770362
1.57361111,0.99167981
1.57500000,0.99162931
1.57638889,0.99331329
1.57777778,0.99053390
1.57916667,1.00008174
1.58055556,0.99894054
1.58194444,1.00041729
1.58333333,0.99819708
1.58472222,0.99733630
1.58611111,0.99820271
1.58750000,0.99831216
1.58888889,0.99789060
1.59027778,1.00015503
1.59166667,0.99999373
1.59305556,1.00174067
1.59444444,1.00029446
1.59583333,0.99840592
1.59722222,0.99729072
1.59861111,0.99809325
1.60000000,1.00192567
1.60138889,1.00156623
1.60277778,1.00215359
1.60416667,1.00231669
1.60555556,1.00268304
1.60694444,1.00223281
1.60833333,1.00514442
1.61111111,1.00225916
1.61250000,1.00477891
1.61388889,1.00116349
1.61527778,1.00028514
1.61666667,1.00139025
1.61805556,1.00230660
1.61944444,1.00234056
1.62083333,1.00368811
1.62361111,1.00327395
1.62500000,1.00250615
1.62638889,1.00205820
1.62777778,1.00411121
1.62916667,1.00253126
1.63055556,0.99940954
1.63194444,1.00405129
1.63333333,1.00219414
1.63472222,1.00252385
1.63611111,1.00355741
1.63750000,1.00362307
1.63888889,1.00094862
1.64027778,0.99961834
1.64166667,1.00481377
1.64305556,1.00060017
1.64444444,1.00269398
1.64583333,1.00498220
1.64722222,1.00187953
1.64861111,1.00206363
1.65000000,1.00356060
1.65138889,1.00276193
1.65277778,1.00276283
1.65416667,1.00210491
1.65555556,1.00134341
1.65694444,1.00153362
1.65833333,1.00417290
1.65972222,1.00207196
1.66111111,1.00315987
1.66250000,1.00071377
1.66388889,1.00584008
1.66527778,1.00326882
1.66666667,1.00349673
1.67083333,1.00426379
